time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
7.15,0.294046,-0.118422,-0.250707,-0.007231,3.0,0.190945,2.861023,2.847547
7.2,0.288094,-0.11882,-0.251061,-0.007498,3.0,0.194833,2.866995,2.853498
7.25,0.282209,-0.115769,-0.251425,-0.007611,3.0,0.198672,2.872759,2.859383
7.3,0.276562,-0.109355,-0.251791,-0.007564,3.0,0.20233,2.878162,2.865031
7.35,0.271316,-0.099761,-0.252151,-0.007355,3.0,0.205677,2.883067,2.870277
7.4,0.266624,-0.087262,-0.252498,-0.006988,3.0,0.208587,2.887362,2.874968
7.45,0.262624,-0.072218,-0.252825,-0.006472,3.0,0.210943,2.890958,2.878969
7.5,0.259431,-0.055065,-0.253125,-0.005819,2.989642,0.208611,2.893786,2.882162
7.55,0.257128,-0.03675,-0.25339,-0.004962,2.970067,0.20188,2.895811,2.884465
7.6,0.25575,-0.018167,-0.253611,-0.003952,2.951724,0.194824,2.897024,2.885842
7.65,0.255301,0.000235,-0.253783,-0.002914,2.935017,0.187722,2.897429,2.886292
7.7,0.255759,0.017986,-0.253906,-0.001879,2.920329,0.180761,2.897039,2.885834
7.75,0.25708,0.034651,-0.25398,-0.000871,2.907969,0.17412,2.89588,2.884513
7.8,0.2592,0.04984,-0.254007,8.4e-05,2.898176,0.167965,2.893992,2.882392
7.85,0.262037,0.063212,-0.25399,0.000965,2.891122,0.162449,2.891427,2.879556
7.9,0.265492,0.07449,-0.253932,0.001753,2.886883,0.157699,2.88825,2.8761
7.95,0.269455,0.083459,-0.253839,0.002431,2.885472,0.153819,2.884541,2.872137
8.0,0.273807,0.089973,-0.253716,0.002988,2.886819,0.150883,2.880394,2.867786
8.05,0.278421,0.093953,-0.253569,0.003413,2.890788,0.148936,2.875915,2.863171
8.1,0.283172,0.095392,-0.253404,0.003703,2.897178,0.14799,2.871219,2.858421
8.15,0.287932,0.094344,-0.253228,0.003855,2.905733,0.148028,2.86643,2.853661
8.2,0.29258,0.090928,-0.253047,0.003873,2.916152,0.149003,2.861676,2.849013
8.25,0.297001,0.085319,-0.252867,0.003762,2.928096,0.150844,2.857085,2.844592
8.3,0.301091,0.077739,-0.252695,0.003531,2.941203,0.153458,2.852781,2.840501
8.35,0.304759,0.068455,-0.252536,0.003192,2.955092,0.156735,2.848876,2.836834
8.4,0.307925,0.057764,-0.252394,0.002758,2.969382,0.160554,2.845474,2.833668
8.45,0.310528,0.045992,-0.252275,0.002245,2.983695,0.164784,2.842656,2.831065
