time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
5.65,0.256595,-0.044041,-0.238562,-0.007597,2.845859,0.196152,2.895189,2.884998
5.7,0.254667,-0.03285,-0.238923,-0.006931,2.832994,0.191481,2.89699,2.886926
5.75,0.253312,-0.021172,-0.239251,-0.006219,2.820603,0.186579,2.898257,2.88828
5.8,0.252548,-0.009328,-0.239544,-0.005475,2.808999,0.181563,2.898979,2.889045
5.85,0.252374,0.00237,-0.239801,-0.004718,2.79846,0.176553,2.899158,2.889218
5.9,0.252777,0.013623,-0.240022,-0.003964,2.789228,0.171666,2.898805,2.888816
5.95,0.253725,0.024156,-0.240207,-0.00323,2.781501,0.167013,2.897943,2.887867
6.0,0.255178,0.033721,-0.240358,-0.002531,2.77543,0.162698,2.896602,2.886414
6.05,0.257081,0.042107,-0.240476,-0.001882,2.771117,0.158813,2.894825,2.884511
6.1,0.259371,0.049139,-0.240563,-0.001294,2.768613,0.155436,2.892661,2.882221
6.15,0.261977,0.054685,-0.240624,-0.000779,2.767922,0.152629,2.890169,2.879616
6.2,0.264821,0.058655,-0.240662,-0.000344,2.768997,0.150434,2.887416,2.876772
6.25,0.267824,0.061004,-0.24068,6e-06,2.771755,0.148881,2.884475,2.873769
6.3,0.270903,0.061731,-0.240683,0.000266,2.776056,0.147971,2.881423,2.870689
6.35,0.27398,0.060875,-0.240675,0.000436,2.781739,0.147695,2.878339,2.867613
6.4,0.276976,0.058516,-0.240661,0.000517,2.78861,0.148025,2.875304,2.864617
6.45,0.279818,0.054769,-0.240644,0.000513,2.79645,0.148916,2.872397,2.861775
6.5,0.282441,0.04978,-0.240628,0.00043,2.805024,0.150312,2.869691,2.859152
6.55,0.284787,0.043721,-0.240617,0.000275,2.814089,0.152144,2.867254,2.856806
6.6,0.286807,0.036786,-0.240615,5.6e-05,2.823398,0.154337,2.865144,2.854786
6.65,0.288462,0.029185,-0.240624,-0.000216,2.832706,0.156809,2.863408,2.85313
6.7,0.289725,0.021134,-0.240647,-0.00053,2.841779,0.159474,2.862081,2.851868
6.75,0.290578,0.012856,-0.240685,-0.000875,2.850398,0.162248,2.861185,2.851015
6.8,0.291015,0.004571,-0.24074,-0.00124,2.858361,0.165048,2.860729,2.850577
6.85,0.291042,-0.00351,-0.240812,-0.001612,2.865494,0.167793,2.860707,2.85055
6.9,0.290674,-0.011189,-0.240902,-0.001981,2.871647,0.170409,2.861101,2.850919
6.95,0.289935,-0.018283,-0.241009,-0.002335,2.876702,0.17283,2.861884,2.851658
7.0,0.288858,-0.024633,-0.241132,-0.002664,2.880572,0.174995,2.863014,2.852734
7.05,0.287485,-0.030103,-0.24127,-0.00296,2.883204,0.176854,2.864447,2.854107
7.1,0.285863,-0.034584,-0.241421,-0.003215,2.884576,0.178367,2.866127,2.85573
7.15,0.284042,-0.037999,-0.241583,-0.003423,2.8847,0.179504,2.867998,2.85755
7.2,0.282078,-0.040297,-0.241754,-0.003578,2.88362,0.180244,2.870001,2.859514
7.25,0.280028,-0.04146,-0.241931,-0.003676,2.881409,0.180577,2.872075,2.861565
7.3,0.277947,-0.0415,-0.242111,-0.003718,2.878162,0.180504,2.874165,2.863646
7.35,0.275891,-0.040456,-0.242292,-0.0037,2.874005,0.180035,2.876213,2.865702
7.4,0.273913,-0.038394,-0.242471,-0.003626,2.869075,0.17919,2.878171,2.86768
7.45,0.272062,-0.035404,-0.242646,-0.003498,2.86353,0.177996,2.879991,2.869531
7.5,0.270381,-0.031597,-0.242813,-0.003319,2.857534,0.17649,2.881635,2.871211
7.55,0.268909,-0.0271,-0.24297,-0.003095,2.851261,0.174715,2.883069,2.872684
7.6,0.267676,-0.022055,-0.243116,-0.002833,2.844885,0.172719,2.884267,2.873916
7.65,0.266706,-0.016612,-0.243249,-0.002538,2.838573,0.170556,2.885208,2.874886
7.7,0.266016,-0.010925,-0.243367,-0.00222,2.83249,0.168282,2.885878,2.875577
7.75,0.265613,-0.00515,-0.243469,-0.001886,2.826785,0.165955,2.886272,2.87598
7.8,0.265498,0.000559,-0.243555,-0.001544,2.821595,0.163632,2.886389,2.876095
